,ID,datetime,Acceleration x,Acceleration y,Acceleration z,Linear Acceleration x,Linear Acceleration y,Linear Acceleration z,Gyroscope x,Gyroscope y,Gyroscope z,La,Lo,He,V,D,Ho,VA,Magnetic field x,Magnetic field y,Magnetic field z,Weather,Temperature (Celsius),UV index,Wind (m/s),Humidity (%),hate-enjoy,bored-interested,absorbed,tiring-energizing,depressed-happy,bad-good_physically,sense_accomplishment
571,1.0,2023-06-08 19:34:12.076443,0.6785105300903321,-9.546404150390623,2.0633213012695313,-0.11820840798318388,-0.00260315701961511,-0.044891667073220044,-0.007898114239796996,-0.004680935693904757,0.013498050756752492,52.29975839189899,4.992048602302129,-1.3660277789458632,0.928415839338714,356.1979103763125,4.927706794320674,4.927706794320674,-11.218560333251952,43.56512348175049,8.494059143066407,Sunny,20.0,0,6.0,55.0,4.0,3.0,3.0,3.0,4.0,4.0,5.0
572,1.0,2023-06-08 19:34:22.076443,0.7330014731667258,-9.739142802845349,1.7881572654030542,-0.08365664168559013,-0.13357744887471196,-0.12079698570147154,-0.004456260176375508,0.04033966129645705,0.0036534199269954116,52.29987266401829,4.992042620380732,-1.5934432427398861,0.6599794213982315,284.30252821873006,4.9742280980166855,4.9742280980166855,-10.691493835449219,44.49058139801026,8.866099243164063,Sunny,20.0,0,6.0,55.0,4.0,3.0,3.0,3.0,4.0,4.0,5.0
573,1.0,2023-06-08 19:34:32.076443,0.7956015380859376,-9.780708911132812,1.686553294372559,-0.13073703725568273,-0.08787665822289203,0.013695853488011863,0.0206421396902038,0.03613839106577815,0.006211497371715277,52.299983229685026,4.992039498583255,-1.4196518545038999,0.6211069282625704,212.58114488198876,4.994300742716819,4.994300742716819,-11.202045787464488,43.98195139567057,9.137491245462437,Sunny,20.0,0,6.0,55.0,4.0,3.0,3.0,3.0,4.0,4.0,5.0
574,1.0,2023-06-08 19:34:42.076443,0.7875467880249025,-9.733179748535157,1.6484799682617188,-0.12980721246153112,-0.25338553519248963,-0.04301433443427086,0.007952365558594465,-0.022075431388802826,0.0022320067090913654,52.3000986988758,4.992049770343364,-1.4290338859893381,0.8331383442299153,180.00006012637658,5.006839428282577,5.006839428282577,-12.54288314819336,44.11217811584473,8.592330169677734,Sunny,20.0,0,6.0,55.0,4.0,3.0,3.0,3.0,4.0,4.0,5.0
575,1.0,2023-06-08 19:34:52.076443,0.6022249395197089,-9.576577828147196,2.0391882740367544,-0.06282848604060712,0.034071684676408774,-0.02590438740849497,0.009806473301723599,0.006689122105017304,-0.0072773403704923115,52.3002044524932,4.992059179872956,-1.5283069556578994,0.7450786019276298,248.54891690315836,5.042856278293556,5.042856278293556,-12.002939910888673,43.801508293151855,7.829411315917969,Sunny,20.0,0,6.0,55.0,4.0,3.0,3.0,3.0,4.0,4.0,5.0
576,1.0,2023-06-08 19:35:02.076443,0.809462713623047,-9.675631919860841,1.56490576171875,0.01828010747378522,-0.11665747463703154,0.03123980537056925,-0.030511170559835554,0.017794471318748863,0.00403427932119806,52.30031335522456,4.99206125386348,-1.1667348137125373,0.8407752278370945,351.9072143084253,5.032859590923752,5.032859590923752,-10.904302423650568,44.13560485839844,9.006387575708255,Sunny,20.0,0,6.0,55.0,4.0,3.0,3.0,3.0,4.0,4.0,5.0
577,1.0,2023-06-08 19:35:12.076443,0.844379104614258,-9.479333125305176,0.7860813354492189,-0.13665899547748267,-0.049984601408243214,-0.15106987689435483,-0.03941200513392687,-0.09095176915638149,-0.015458003086969256,52.30042160090848,4.992050644537942,-1.8785207564011217,0.6502116177534617,282.8958082646398,5.021000353727094,5.021000353727094,-10.775432739257813,42.802487449645994,13.457000274658203,Sunny,20.0,0,6.0,55.0,4.0,3.0,3.0,3.0,4.0,4.0,5.0
578,1.0,2023-06-08 19:35:22.076443,2.051476432800293,-7.1076036621093746,-4.031784860229492,-0.14958446265533568,0.06282010515332224,0.0039220451150089285,-0.12349929781630635,0.09215231638518162,-0.02732202373445034,52.30052884076207,4.992035096645696,-1.5294797048904,0.27237927402209855,13.64625435742646,4.933066576457444,4.933066576457444,-16.546380004882813,20.63286855697632,29.71002197265625,Sunny,20.0,0,6.0,55.0,4.0,3.0,3.0,3.0,4.0,4.0,5.0
579,1.0,2023-06-08 19:35:32.076443,2.69129584572532,-3.483664772727273,-8.817014923095703,0.004103403452038762,-0.013288554784655576,-0.0169630357325077,-0.0011072058603167534,-0.001616128280875273,0.0021098228750634006,52.30057072343063,4.992020049665475,-1.536918791104108,0.0,7.533132671883303,4.87046518095541,4.87046518095541,-18.046278228759764,-4.8439468574523925,42.02996978759766,Sunny,20.0,0,6.0,55.0,4.0,3.0,3.0,3.0,4.0,4.0,5.0
580,1.0,2023-06-08 19:35:42.076443,1.4360058105468747,-7.291532180786134,-3.3137789611816406,-0.09145348770882597,0.04299761547283695,-0.07997504919090054,0.19127816450076573,-0.024449636322455576,0.014599014698019759,52.30059301848098,4.992009752091529,-1.6334025785326958,0.12757467373820036,8.551837708655867,4.879673794368033,4.879673794368033,-13.251005384657118,22.678564562942043,25.73588654489228,Sunny,20.0,0,6.0,55.0,4.0,3.0,3.0,3.0,4.0,4.0,5.0
581,1.0,2023-06-08 19:35:52.076443,0.011008108520507815,-9.596475027465821,1.4774007293701168,-0.10079092975649985,0.03748161127567291,0.11047344762794671,0.01036344189196825,-0.04159960589837283,-0.00551121289783623,52.30065102479504,4.992012399640862,-1.6822548804804682,0.4407979851299334,286.67274772917375,4.980825126296022,4.980825126296022,-8.895316467285156,43.25476444244385,9.551444244384765,Sunny,20.0,0,6.0,55.0,4.0,3.0,3.0,3.0,4.0,4.0,5.0
582,1.0,2023-06-08 19:36:02.076443,0.30605446555397725,-9.844851767800073,1.0857179953835228,-0.10425249147266148,-0.10117509748935703,-0.014819502753764415,0.026367409713566305,-0.07044788405415602,-0.004486667839810252,52.300742771238205,4.992025986603799,-1.4010152022354305,0.8793650213395171,143.91382095614873,4.9394256529575316,4.9394256529575316,-8.071931610107422,42.29292575836182,12.517281036376954,Sunny,20.0,0,6.0,55.0,4.0,3.0,3.0,3.0,4.0,4.0,5.0
583,1.0,2023-06-08 19:36:12.076443,0.4017735076904298,-9.715263505554201,1.3514735961914064,-0.19892997016283603,0.030638482733206327,0.13175007733431726,-0.0036482075699652084,0.015547324396491126,-0.003450174340884192,52.30083752854976,4.992020860454227,-1.7244875284843146,0.8124209622134149,356.20119670774017,4.8792756458305435,4.8792756458305435,-11.804125853259155,42.87973280627318,10.37158511383365,Sunny,20.0,0,6.0,55.0,4.0,3.0,3.0,3.0,4.0,4.0,5.0
584,1.0,2023-06-08 19:36:22.076443,0.2562057174682617,-9.534921528625487,1.1306947082519532,-0.18408341333800926,0.08673698887825014,-0.1617801885489374,0.04822085374966264,-0.057046814386267214,-0.009504342903383076,52.30093370019701,4.9920275132419265,-1.7668715871870517,0.8334146981423693,180.45365840606377,4.864187882489388,4.864187882489388,-10.911261138916016,42.420527420043946,11.602465667724609,Sunny,20.0,0,6.0,55.0,4.0,3.0,3.0,3.0,4.0,4.0,5.0
585,1.0,2023-06-08 19:36:32.076443,0.21857247619628903,-9.618401431274416,1.3390254821777345,-0.2187366813607514,0.04901727898120879,-0.055260147211700694,0.0016846530884504318,0.04057558819185943,0.003962497967295349,52.30103127823179,4.992030407608635,-1.5137705598957836,0.9572795699064652,213.54149366255447,4.852059145239872,4.852059145239872,-10.122261505126954,43.488681144714356,11.34311798095703,Sunny,20.0,0,6.0,55.0,4.0,3.0,3.0,3.0,4.0,4.0,5.0
586,1.0,2023-06-08 19:36:42.076443,0.19966207330877128,-9.639891620982777,1.2006441567160866,-0.11859804092652414,-0.008684166561473495,0.010978839160366485,0.00970065426269565,-0.03013793228551595,0.006294615460898389,52.301134494330064,4.992000890692627,-1.3540669817477464,1.2106513293090042,344.2105767396078,4.858249927620697,4.858249927620697,-6.546863286182134,43.81713886453648,10.98129873564749,Sunny,20.0,0,6.0,55.0,4.0,3.0,3.0,3.0,4.0,4.0,5.0
587,1.0,2023-06-08 19:36:52.076443,0.1860136825561524,-9.427204028320315,1.1444481079101565,-0.1285265863526613,-0.1570735903501511,-0.41840874851346016,0.00854587800335139,0.038254235610365867,-0.023868926647119225,52.30124547456891,4.991985759528876,-1.1875335706397891,1.0507392565253144,353.87559019518164,4.860570902755337,4.860570902755337,-11.464686279296876,43.39490112304688,12.588646392822266,Sunny,20.0,0,6.0,55.0,4.0,3.0,3.0,3.0,4.0,4.0,5.0
588,1.0,2023-06-08 19:37:02.076443,0.8845929794311524,-9.66609225769043,0.03270249481201172,-0.07759639698341489,0.027857965546846403,-0.019395074351504463,0.0205441383831203,-0.018441304960288108,-0.014713588587474078,52.3013427532686,4.991975538813504,-1.1856924314983188,0.8801032572077464,285.36949621330035,4.86731333085923,4.86731333085923,-14.098116760253907,40.32435375213623,17.13778594970703,Sunny,20.0,0,6.0,55.0,4.0,3.0,3.0,3.0,4.0,4.0,5.0
589,1.0,2023-06-08 19:37:12.076443,0.6123856284401634,-9.590517023259943,0.27376857410777705,-0.07063919853642585,0.10518743348121642,-0.03252384227402508,-0.006960676610469818,0.037380485297180716,0.011106470166705549,52.30146183918439,4.991967421450006,-1.1993619862943887,1.153206091595892,178.42283028088522,4.879977308325809,4.879977308325809,-13.137702178955077,40.62874626159668,15.668633880615234,Sunny,20.0,0,6.0,55.0,4.0,3.0,3.0,3.0,4.0,4.0,5.0
590,1.0,2023-06-08 19:37:22.076443,0.5779870697021484,-9.889198805236816,0.2794269287109375,-0.06115644527091223,-0.03080416565591637,0.1944507464190776,-0.01905642920220741,-0.018020775639499078,0.013463628379571619,52.30158232375786,4.991972167569243,-0.9249967753887176,1.2303582778223991,251.00291105563232,4.8728616613189,4.8728616613189,-12.223690610943418,41.05387797500148,15.314318724352905,Sunny,20.0,0,6.0,55.0,4.0,3.0,3.0,3.0,4.0,4.0,5.0
591,1.0,2023-06-08 19:37:32.076443,0.23076462249755864,-9.400728584289551,1.1280721618652345,-0.10564656745232635,0.19721207116842268,-0.21285781399905684,0.014174166461452841,-0.0782101650442928,-0.003855635444633663,52.301707364505944,4.991970238907596,-0.08381362613290548,1.173029484269363,323.2065963074722,4.886770679575874,4.886770679575874,-10.439515228271484,43.116183853149415,12.27277069091797,Sunny,20.0,0,6.0,55.0,4.0,3.0,3.0,3.0,4.0,4.0,5.0
592,1.0,2023-06-08 19:37:42.076443,0.0674990289861506,-9.586297010941939,1.2300406022505328,-0.17229555047051978,0.28267757715582853,-0.07693188248611986,0.05143052745144814,0.004665092825889588,-0.007926851243246347,52.30181542152924,4.991971879006983,0.9715139529667794,0.8483334785097079,215.25846969815393,4.896056507633625,4.896056507633625,-10.515965728759765,41.84163501739502,12.064024047851563,Sunny,20.0,0,6.0,55.0,4.0,3.0,3.0,3.0,4.0,4.0,5.0
593,1.0,2023-06-08 19:37:52.076443,0.417163005065918,-9.705146044921875,0.6623576202392578,-0.04458889276127928,0.05015632911161944,-0.193042547150769,0.01371701710829229,-0.013135993077109257,-0.01918600091705983,52.301909597046446,4.991966129354365,0.9475095114670694,0.7465563742978222,281.26471319712874,4.859996038155401,4.859996038155401,-8.00954290833136,42.46018916428691,12.899627839676057,Sunny,20.0,0,6.0,55.0,4.0,3.0,3.0,3.0,4.0,4.0,5.0
594,1.0,2023-06-08 19:38:02.076443,1.2011501953125,-9.630437901306154,0.7735284393310546,-0.014775288667157294,0.015237171560525922,-0.09102245489135387,0.012721247379668057,0.07016682396177203,-0.02816558246035129,52.30200657897494,4.991941609785924,1.0287786085158586,0.5876903671669862,214.6275396314673,4.855463280988591,4.855463280988591,-14.10133087158203,40.7707527923584,12.570438079833984,Sunny,20.0,0,6.0,55.0,4.0,3.0,3.0,3.0,4.0,4.0,5.0
595,1.0,2023-06-08 19:38:12.076443,1.3158880966186524,-9.639124337768555,0.5568210845947266,-0.050652751046419205,-0.09223397385478023,0.052654759022500344,0.04684764991514385,-0.07661521326750517,0.02162317737005651,52.302078149098534,4.991947537597636,1.1599652939476073,0.6337749147026251,114.47411727885579,4.910024983590455,4.910024983590455,-13.691759643554688,41.44914169311524,13.660418243408204,Sunny,20.0,0,6.0,55.0,4.0,3.0,3.0,3.0,4.0,4.0,5.0
596,1.0,2023-06-08 19:38:22.076443,0.7626262318004262,-9.665625984885477,1.030879003351385,-0.06996399694207044,-0.07650551297447898,-0.054552778208797656,0.01958838239255728,0.011893421223368308,-0.0027911156096091174,52.30219223728699,4.991935673155895,1.3454929306171834,1.0327758922231196,282.3950739137257,4.920482857369177,4.920482857369177,-11.200077095417061,43.31154883028281,12.691760747119634,Sunny,20.0,0,6.0,55.0,4.0,3.0,3.0,3.0,4.0,4.0,5.0
597,1.0,2023-06-08 19:38:32.076443,0.6795373947143556,-9.785001983642578,0.7129164825439455,-0.06224822480455041,0.12441708388924595,0.08330047446407837,0.005303557543084025,0.05490825224667788,-0.006603145441622473,52.302310463462234,4.991916229682144,0.9281833506189286,1.1380927799884004,320.9487991703171,4.892198601729764,4.892198601729764,-11.795337829589844,42.57335556030274,13.78363052368164,Sunny,20.0,0,6.0,55.0,4.0,3.0,3.0,3.0,4.0,4.0,5.0
598,1.0,2023-06-08 19:38:42.076443,0.9452857681274414,-9.677419203186036,0.8068760925292967,-0.22390295001268393,0.03775302148461339,0.0037352084850892308,0.02087397802621126,-0.07327320242300629,-0.018924477035179733,52.302425284102036,4.991954039512107,0.6930827129632234,1.1065851331497536,14.618882527681915,4.870613070900264,4.870613070900264,-16.051395568847656,42.601825103759765,12.028390808105469,Sunny,20.0,0,6.0,55.0,4.0,3.0,3.0,3.0,4.0,4.0,5.0
599,1.0,2023-06-08 19:38:52.076443,0.5677557095614346,-7.939686307040128,2.7351712729714137,-0.04621352884322409,-0.052668661782704296,0.07510117993019523,0.13738851480651648,-0.16557187882834115,0.07600401412229985,52.30253553665686,4.991973335062404,0.5652503279037774,1.0654768858886852,178.8637877813311,4.855683210513407,4.855683210513407,-8.806381912231446,36.88380530357361,0.284306640625,Sunny,20.0,0,6.0,55.0,4.0,3.0,3.0,3.0,4.0,4.0,5.0
600,1.0,2023-06-08 19:39:02.076443,-5.652319441223145,-0.4085274627685546,7.719731735229492,-0.4811546871404756,-0.24485649453137406,0.35207607196135954,0.001967237603784812,0.06968742348912238,-0.07018643704294744,52.3026429738341,4.991959048081831,-0.024708910193294287,1.1364282454434307,350.2419249777719,4.916044584108771,4.916044584108771,26.456430146188445,18.3879723789716,-31.199376424153645,Sunny,20.0,0,6.0,55.0,4.0,3.0,3.0,3.0,4.0,4.0,5.0
601,1.0,2023-06-08 19:39:12.076443,-6.584573309326172,-1.5275135192871097,7.6838992492675775,-0.34435772668719294,-0.3744225966051221,0.39404561698436735,0.06335623868741096,-0.017707813561428337,-0.03213359802961349,52.30275777579335,4.991929008582291,-0.47689313208684325,1.2636810448464086,353.6428842440263,4.941178174045268,4.941178174045268,26.152480545043947,23.401090660095214,-31.444002685546874,Sunny,20.0,0,6.0,55.0,4.0,3.0,3.0,3.0,4.0,4.0,5.0
602,1.0,2023-06-08 19:39:22.076443,-3.287471244118431,-0.19878510908647018,8.64964630126953,-0.2876606072254479,-0.21010866411016324,0.21355853555202486,0.014588399091735482,-0.07054620011243969,-0.04915926248766482,52.302834982417814,4.992012918327914,-0.5340938465669751,0.8696714876044052,47.68572232324283,4.9942049914712365,4.9942049914712365,-2.518983840942383,6.917810277938843,-44.75798324584961,Sunny,20.0,0,6.0,55.0,4.0,3.0,3.0,3.0,4.0,4.0,5.0
603,1.0,2023-06-08 19:39:32.076443,-0.286969743347168,-0.1845886459350586,9.607706172180178,-0.011603933184153651,-0.0266961037079719,-0.03557827548547228,-0.05492092671832352,-0.01590493182190741,0.06621860518270746,52.30286505633789,4.99219838701876,-0.6137513621710241,0.9184161746398477,76.57348332807854,5.031921028002238,5.031921028002238,-15.19351165463226,11.850871481076636,-44.490400063871135,Sunny,20.0,0,6.0,55.0,4.0,3.0,3.0,3.0,4.0,4.0,5.0
604,1.0,2023-06-08 19:39:42.076443,0.21658011932373047,-2.5145669311523435,9.40500519104004,0.09060471701435745,-0.027938943270966358,0.049212289470434226,0.006059028743766248,0.05133666078560054,0.0066856738086789845,52.30294131381822,4.992317867647548,-0.9996723113581538,0.9359787313438565,48.60797358067924,5.0019130264691665,5.0019130264691665,-16.028514251708984,23.479872856140137,-39.57587951660156,Sunny,20.0,0,6.0,55.0,4.0,3.0,3.0,3.0,4.0,4.0,5.0
605,1.0,2023-06-08 19:39:52.076443,-1.1948414014733353,0.7644798212466033,9.663832218336022,-0.026209937602929455,-0.5289712367627932,0.05142371939576192,0.04252844882886047,-0.031276765724887017,-0.05560588322417891,52.30299110997618,4.9923830974126115,-1.0970230246894062,0.7066340666588349,39.0087334247058,4.969698735603291,4.969698735603291,-4.434423695439878,11.95341624384341,-48.03162748917289,Sunny,20.0,0,6.0,55.0,4.0,3.0,3.0,3.0,4.0,4.0,5.0
606,3.0,2023-06-09 11:37:29.858000,0.1883292190602743,2.6004000148352455,9.549209725623037,-0.19134752813837316,-0.24599951918762508,0.08234868191256381,-0.03213086557647615,0.007628103101845174,-0.031229567501748746,52.356070975,4.913196185,24.784153918211615,1.0133333206176758,157.0,10.576166232426962,10.688136398792267,28.77443302038944,29.10303146670563,-17.80303101587777,Sunny,14.0,low,16.0,65.0,1.0,2.0,4.0,2.0,2.0,2.0,2.0
607,3.0,2023-06-09 11:37:39.858000,0.295699449129475,2.150656797570511,9.560807468821702,-0.08043491590804266,-0.05549971339772049,0.03931650143225216,0.00939029363408974,0.015126622914906266,0.021468612048955796,52.356042855,4.913046812999999,24.79954869048639,1.3410000145435332,247.07000274658202,3.7900924682617188,4.874262905120849,27.91256359100342,32.98706365585327,-22.341188278198242,Sunny,14.0,low,16.0,65.0,1.0,2.0,4.0,2.0,2.0,2.0,2.0
608,3.0,2023-06-09 11:37:49.858000,0.0662178799003652,1.995390485718991,9.756641387939453,-0.09713474277732442,0.04015640957841595,0.0957942008972168,-0.014783394466452663,-0.0037584892808667663,-0.002871871758614061,52.356020050000005,4.912818194,21.118952435577842,1.3820000112056732,252.5800033569336,3.7900924682617188,3.0511394739151,26.776313571929933,32.32612634658813,-22.873875875473022,Sunny,14.0,low,16.0,65.0,1.0,2.0,4.0,2.0,2.0,2.0,2.0
609,3.0,2023-06-09 11:37:59.858000,0.6545337575268658,2.9457464779124543,9.3467816324795,-0.05790402784067042,0.020152035881491268,-0.07233846421335258,0.0016715954395704995,-0.009994389932127852,-0.007161734060740427,52.355981517,4.912612805,16.347722304338497,1.3919999957084657,242.78999938964844,3.7900924682617188,2.5074506521224977,26.037188625335695,29.787563800811768,-20.54081329345703,Sunny,14.0,low,16.0,65.0,1.0,2.0,4.0,2.0,2.0,2.0,2.0
610,3.0,2023-06-09 11:38:09.858000,0.49655425462654784,2.37528591360716,9.654310490321187,-0.11904612660986706,0.04359339973301563,0.043725958148252614,-0.020884453707817687,0.013737391611816615,0.012795176207838417,52.355923358,4.912411662,15.063014683074027,1.4650000214576722,246.8299987792969,3.7900924682617188,2.5,25.43681339263916,31.606876487731935,-24.311625957489014,Sunny,14.0,low,16.0,65.0,1.0,2.0,4.0,2.0,2.0,2.0,2.0
611,3.0,2023-06-09 11:38:19.858000,0.13821454465533922,1.5919501318514926,9.690327704531475,0.015924663798322955,0.03191400963125877,0.09107491113607166,-0.0074080033679899664,0.0022906789067879464,-0.01422888686139028,52.355859859,4.912217004,13.394556905966557,1.447000014781952,244.75,3.7900924682617188,2.5,28.66275119781494,32.984251441955564,-23.09025094985962,Sunny,14.0,low,16.0,65.0,1.0,2.0,4.0,2.0,2.0,2.0,2.0
612,3.0,2023-06-09 11:38:29.858000,0.27331318950407135,1.9481728949303765,9.722662766002914,-0.035619378957933594,-0.09339494091793171,0.00037688190497240975,-0.00993812897975005,-0.016094046414296313,-0.05532615667986639,52.355818488,4.912035636000001,9.349618355564667,1.1629999995231628,260.0499984741211,3.7900924682617188,2.5007116079330443,27.79931354522705,36.45731409072876,-24.333563385009764,Sunny,14.0,low,16.0,65.0,1.0,2.0,4.0,2.0,2.0,2.0,2.0
613,3.0,2023-06-09 11:38:39.858000,-0.12213365572924707,1.7397756007963372,9.676055765619465,-0.05504680717108296,-0.209650305556316,0.11296372320137772,0.0011408500300318586,0.012553809338486661,0.03969983235983105,52.355832197000005,4.911860280000001,5.543720009281936,1.1210000038146972,280.5000030517578,3.7900924682617188,2.7195263624191286,26.222438564300536,43.58268928527832,-25.50618865966797,Sunny,14.0,low,16.0,65.0,1.0,2.0,4.0,2.0,2.0,2.0,2.0
614,3.0,2023-06-09 11:38:49.858000,-0.14624966972550485,1.7996233390662277,9.717999025455956,-0.06506716250215919,-0.23178845412522844,0.04158530188995658,-0.0006249306759643324,-0.011157599992109734,-0.08778705073574793,52.355875305999994,4.911671257,4.569966007195893,1.2980000019073485,317.65,3.7900924682617188,2.5,20.04300085067749,54.55125194549561,-28.623188705444335,Sunny,14.0,low,16.0,65.0,1.0,2.0,4.0,2.0,2.0,2.0,2.0
615,3.0,2023-06-09 11:38:59.858000,0.1478584388325226,2.1127113841691063,9.704249048695981,-0.01757390594598159,-0.047214858740278816,0.13636546921961515,-0.004874918722882144,0.010814367856794191,0.003987556385572602,52.355999014999995,4.911519835,3.4011085507352306,1.3990000128746032,327.9499969482422,3.7900924682617188,2.5848152160644533,16.139250574111937,55.39893989562988,-29.596313648223877,Sunny,14.0,low,16.0,65.0,1.0,2.0,4.0,2.0,2.0,2.0,2.0
616,3.0,2023-06-09 11:39:09.858000,0.10765941970634695,2.6631177652115916,9.504910272710463,0.007941829311905556,-0.08374583258212191,-0.008362316390843068,-0.010172386701191657,-0.0045250147034061475,-0.022273684863127696,52.356135652,4.911395188,4.1624972338902895,1.468999981880188,333.6800079345703,3.7900924682617188,2.5,16.466063289642335,51.96450218200684,-29.98762626647949,Sunny,14.0,low,16.0,65.0,1.0,2.0,4.0,2.0,2.0,2.0,2.0
617,3.0,2023-06-09 11:39:19.858000,0.2840750886091185,2.4066336366158088,9.55392228052454,-0.034703825107392144,-0.08679808822332644,0.08383949130189185,-0.005253585808746079,0.005919080286962437,0.007092864695461649,52.356275563,4.911296217,5.204807452252251,1.6449999928474426,343.19000549316405,3.7900924682617188,2.5,12.01462547302246,56.016002082824706,-28.05581356048584,Sunny,14.0,low,16.0,65.0,1.0,2.0,4.0,2.0,2.0,2.0,2.0
618,3.0,2023-06-09 11:39:29.858000,0.2786041191797161,2.680257555350517,9.585998889312004,-0.0795334093272686,0.014825540838889706,0.029791058845890377,-0.014904227525389129,-0.0048660228245900675,0.00763558927647661,52.356415483,4.911221366,5.485479976475662,1.6759999990463257,343.0799987792969,3.7900924682617188,2.5,11.027062888145446,53.6253772354126,-32.303251342773436,Sunny,14.0,low,16.0,65.0,1.0,2.0,4.0,2.0,2.0,2.0,2.0
619,3.0,2023-06-09 11:39:39.858000,0.019589781512515347,2.699806691445772,9.505996106897744,0.02826447669163491,-0.010743480284237166,0.05748932569929697,0.0025301233128400395,0.006972108583318666,-0.011385926526962119,52.35654773699999,4.911112344,6.519106553803416,1.6599999904632567,330.6999969482422,3.7900924682617188,2.5,18.17250075340271,55.18218997955322,-22.097438516616823,Sunny,14.0,low,16.0,65.0,1.0,2.0,4.0,2.0,2.0,2.0,2.0
620,3.0,2023-06-09 11:39:49.858000,0.07744710667597532,3.077328275816113,9.325058593469507,-0.09265391767828488,-0.10917279533311433,0.02086354704464183,0.010562567766207983,-0.003095408570587489,0.004847101972200999,52.35665500399999,4.911022251,7.00310539375281,1.314000004529953,273.5800012111664,3.7900924682617188,2.5,9.152625379115342,53.546064682006836,-28.04850103378296,Sunny,14.0,low,16.0,65.0,1.0,2.0,4.0,2.0,2.0,2.0,2.0
621,3.0,2023-06-09 11:39:59.858000,0.27247977190316447,2.693008633348548,9.585955355931254,0.020755200782447185,-0.05607550931208342,0.10766510824555332,-0.030626872608673226,0.0019429977307914422,-0.011393338335605645,52.356755949000004,4.910950801,5.385122388853754,1.4850000143051147,334.5399993896484,3.7900924682617188,2.5,12.598687980175018,53.337564659118655,-27.40125114440918,Sunny,14.0,low,16.0,65.0,1.0,2.0,4.0,2.0,2.0,2.0,2.0
622,3.0,2023-06-09 11:40:09.858000,-0.13442784583069456,2.685545573535475,9.434760297386392,-0.032643380927518735,-0.10533693114530693,-0.01904397797816008,0.00904484111273173,0.026118908217628894,0.02779280937737921,52.35688725199999,4.9108759630000005,4.299352039260347,1.546999990940094,338.87000427246096,3.7900924682617188,2.5,11.833500485420227,56.225439834594724,-27.845813751220703,Sunny,14.0,low,16.0,65.0,1.0,2.0,4.0,2.0,2.0,2.0,2.0
623,3.0,2023-06-09 11:40:19.858000,-0.06622950059081455,2.413835349967432,9.661134657350559,0.004561533482329359,0.010199560702425762,0.09659321331283421,-0.026683053711555826,0.009442187637741704,-0.022974234179467035,52.357027312,4.910809273,4.769513090479333,1.5790000081062316,337.01999816894534,3.7900924682617188,2.5,13.118250541687011,55.52081481933594,-27.755251083374024,Sunny,14.0,low,16.0,65.0,1.0,2.0,4.0,2.0,2.0,2.0,2.0
624,3.0,2023-06-09 11:40:29.858000,-0.12046512974627024,2.173512823660584,9.601640703631382,0.0029389728225913702,-0.04894487238397785,0.08865873018900554,0.004409928833517958,-0.0027787567169962487,0.03720179627485135,52.357160238000006,4.910739727,4.132448034701798,1.532999986410141,341.6699981689453,3.7900924682617188,2.5,15.011063089370728,58.447502288818356,-30.294376106262206,Sunny,14.0,low,16.0,65.0,1.0,2.0,4.0,2.0,2.0,2.0,2.0
625,3.0,2023-06-09 11:40:39.858000,-0.4504111061975794,2.1331839612639936,9.558780528966663,-0.12904782593250275,-0.05613692697969455,-0.02912534787816909,-0.009323574329649541,0.025257495933243987,0.0599379015598193,52.357305704,4.910672624,5.531730263228402,1.6979999899864198,339.00999755859374,3.7900924682617188,2.5,18.99431327819824,52.97362712860107,-26.814001083374023,Sunny,14.0,low,16.0,65.0,1.0,2.0,4.0,2.0,2.0,2.0,2.0
626,3.0,2023-06-09 11:40:49.858000,0.5305997070322916,2.3114115011344833,9.591777671888037,0.03813680673687203,-0.09681562544072717,0.1114339643311732,-0.013718115988648633,0.03353877703532649,0.1121186415587995,52.357412739000004,4.910564407,8.861897494370169,0.7879999995231628,190.34000244140626,3.7900924682617188,2.5,23.662501010894776,40.245189094543456,-25.266750946044922,Sunny,14.0,low,16.0,65.0,1.0,2.0,4.0,2.0,2.0,2.0,2.0
627,3.0,2023-06-09 11:40:59.858000,0.5316102711972103,2.1805932261411427,9.644504010098652,-0.018797701278936516,0.007349495170185867,-0.0021026018753792478,-0.006709682093978434,-0.0021846678497346606,-0.019271341854371855,52.357419112,4.910530116,8.49196485911616,0.0,0.0,3.7900924682617188,2.511088418960571,24.306938514709472,32.00662618637085,-22.467375774383544,Sunny,14.0,low,16.0,65.0,1.0,2.0,4.0,2.0,2.0,2.0,2.0
628,3.0,2023-06-09 11:41:09.858000,0.21612525437319396,1.5343945879562229,9.825140915664972,0.015829762991736916,0.0013756179342082904,0.007584880380069508,-0.0007411013925151315,0.001908897553791986,0.006276904606470363,52.357418294,4.910530347,8.506758756176154,0.0,0.0,3.7900924682617188,2.5,25.78537607192993,38.37281406402588,-22.78443836212158,Sunny,14.0,low,16.0,65.0,1.0,2.0,4.0,2.0,2.0,2.0,2.0
